review_id,building_id,building_name,building_type,ward,address_street,city,latitude,longitude,building_levels,rating,sentiment,review_title,review_text,review_source
REV-03874,way/798282425,Unnamed building,apartments,,Toc-H Road,Kochi,9.9635182,76.3130465,,1,negative,Needs some improvement,"apartment building in Toc-H Road, Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-03875,way/798282473,G D Mattammel,apartments,,"Kappattikavu, Eroor North, Eroor",kochi,9.9848012,76.3297234,,3,neutral,Mixed impression,"G D Mattammel (apartment building) in Kappattikavu, Eroor North, Eroor, kochi. The mapped information suggests a functional property, but the overall experience is difficult to assess without detailed on-site reviews.",synthetic_from_geojson_attributes
REV-03876,way/798284002,Nilgiris,yes,,Amritha Ln,kochi,9.9851369,76.3298892,,5,positive,Nice building and surroundings,"Nilgiris (yes) in Amritha Ln, kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-03877,way/798285359,Unnamed building,apartments,,Vyttila Janatha Road,Kochi,9.9640714,76.3139935,,4,positive,Useful and accessible,"apartment building in Vyttila Janatha Road, Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-03878,way/798287233,Puthenkulangara Temple,yes,,Eroor North,kochi,9.9843208,76.3309801,,2,negative,Could be maintained better,"Puthenkulangara Temple (yes) in Eroor North, kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-03879,way/798288055,Kappatikavu Guru Maheshwara Kshethram,yes,,Eroor Road,Ernakulam,9.9807088,76.3330744,,1,negative,Needs some improvement,"Kappatikavu Guru Maheshwara Kshethram (yes) in Eroor Road, Ernakulam. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-03880,way/798309697,Unnamed building,yes,,,Kochi,10.0231773,76.313998,,4,positive,Useful and accessible,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-03881,way/798309698,thamarassery h,yes,,,Kochi,10.0228763,76.3146018,,1,negative,Needs some improvement,"thamarassery h (yes) in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-03882,way/798309699,Unnamed building,yes,,,Kochi,10.0234082,76.313722,,5,positive,Nice building and surroundings,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-03883,way/798309700,Unnamed building,yes,,,Kochi,10.0234795,76.3140509,,5,positive,Nice building and surroundings,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-03884,way/798309701,Unnamed building,yes,,,Kochi,10.0234685,76.3142294,,3,neutral,Mixed impression,"yes in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-03885,way/798309702,Unnamed building,yes,,,Kochi,10.0231757,76.3154001,,4,positive,Useful and accessible,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-03886,way/798309703,Unnamed building,yes,,,Kochi,10.0232747,76.3150561,,2,negative,Could be maintained better,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-03887,way/798309704,Unnamed building,yes,,,Kochi,10.0229499,76.3152826,,1,negative,Needs some improvement,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-03888,way/798309705,Unnamed building,yes,,,Kochi,10.023548,76.315243,,4,positive,Useful and accessible,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-03889,way/798309706,Unnamed building,yes,,,Kochi,10.0234795,76.3154782,,5,positive,Nice building and surroundings,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-03890,way/798309707,Unnamed building,yes,,,Kochi,10.0234787,76.3155875,,3,neutral,Mixed impression,"yes in Kochi. The mapped information suggests a functional property, but the overall experience is difficult to assess without detailed on-site reviews.",synthetic_from_geojson_attributes
REV-03891,way/798309708,Unnamed building,yes,,,Kochi,10.0235969,76.3154316,,4,positive,Useful and accessible,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-03892,way/798309709,Unnamed building,yes,,,Kochi,10.0242877,76.3153079,,4,positive,Useful and accessible,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-03893,way/798309710,Unnamed building,yes,,,Kochi,10.0247245,76.3162298,,3,neutral,Mixed impression,yes in Kochi. Overall this appears to be a typical building for the area. More on-site information would be needed to judge maintenance and facilities.,synthetic_from_geojson_attributes
REV-03894,way/798309711,Unnamed building,yes,,,Kochi,10.0238124,76.3157155,,2,negative,Could be maintained better,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-03895,way/798316154,Unnamed building,yes,,,Kochi,10.0243633,76.3158875,,5,positive,Nice building and surroundings,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-03896,way/798316155,Unnamed building,yes,,,Kochi,10.0244347,76.3155917,,4,positive,Useful and accessible,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-03897,way/798316156,Unnamed building,yes,,,Kochi,10.02404,76.3153199,,2,negative,Could be maintained better,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-03898,way/798316157,Unnamed building,yes,,,Kochi,10.0239485,76.3155801,,2,negative,Could be maintained better,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-03899,way/798316158,Unnamed building,yes,,,Kochi,10.0239365,76.3165859,,4,positive,Useful and accessible,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-03900,way/798316159,Unnamed building,yes,,,Kochi,10.0244764,76.3164014,,2,negative,Could be maintained better,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-03901,way/798316160,Unnamed building,yes,,,Kochi,10.0242904,76.316557,,4,positive,Useful and accessible,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
